"POL","POLABBREV","POLN","InhalationCancerURF","InhalationCancerSlopeFactor","OralCancerSlopeFactor","AcuteREL","InhalationChronicREL","OralChronicREL","InhalationChronicREL_8HR","IsMultipathway","MolWtCorrection","POLALTN1","OEHHA_PHGV_INFO","POL_TYPE","TOXAPPEN","REG_SUBST","AB2588_CHEM","CTR_CHEM","CARCINOGEN","DEG_ACC","HEADER_OR_DUPLICATE_FLAG","HEADER_OR_DUPLICATE_INFO","HAPS","TAC_ID","EPA_EXEMPT_VOC","EPA_POL","ALPHA_POL_SORT","RPT_GROUP","RPT_GROUP_B","RPT_GROUP_C","RPT_GROUP_D","DELETED_CHEM","CONVERTED_FROM_DEL_CHEM","METAL_MWAF_FLAG","PARENT_POL","PARENT_METAL_GRP","Prop65_Cancer","Prop65_DART","IARC_GROUP","Functional_Grp_Assoc","LAST_UPDT_HEALTH","DISPLAYORDER","DermalAbsorptionFactor","HalfLifeInSoil","RChem_Group_HV","PathwaySoilIngestion","PathwayDermal","PathwayMothersMilk"
121459,TriMe Phosphite,Trimethyl phosphite,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Trimethylphosphite,Trimethyl phosphite,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
1207,TRIM VX,TRIM VX,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,Y,50,,PLACEHOLDER,,,,PLACEHOLDER,TRIMVX,TRIM VX,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,,PLACEHOLDER,,,,,,,,
545551,Tris1AzrdPhosOx,Tris(1-aziridinyl)phosphine oxide,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Trisaziridinylphosphine oxide 1,Tris(1-aziridinyl)phosphine oxide,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,"3",PLACEHOLDER,,,,,,,,
9011056,UreaFormaldehyd,Urea-formaldehyde {UF},,,,,,,,,,UF,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Ureaformaldehyde,Urea-formaldehyde,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
1300738,Xylidine,Xylidine,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Xylidine,Xylidine,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
95681,"2,4-Xylidine","2,4-Xylidine",,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,100,,PLACEHOLDER,,,,PLACEHOLDER,"Xylidine 2,4","2,4-Xylidine",,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,"3",PLACEHOLDER,,,,,,,,
315184,Zectran,Zectran {Mexacarbate},,,,,,,,,,Mexacarbate,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Zectran,Zectran,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
128370,BHT,Butylated hydroxytoluene {BHT},,,,,,,,,,,PLACEHOLDER,T,A-II,Y,AB2588_CHEM_2022,,N,,,PLACEHOLDER,,,,PLACEHOLDER,,,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,"3",PLACEHOLDER,,,,,,,,
75887,HCFC-133a,"2-Chloro-1,1,1-trifluoroethane {HCFC-133a}",,,,,,,,,,,PLACEHOLDER,T,A-II,Y,AB2588_CHEM_2022,,N,,,PLACEHOLDER,,,,PLACEHOLDER,,,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,"3",PLACEHOLDER,,,,,,,,
6459945,CI Acid Rd 114,C.I. Acid Red 114,,,,,,,,,,,PLACEHOLDER,T,A-II,Y,AB2588_CHEM_2022,,Y,,,PLACEHOLDER,,,,PLACEHOLDER,,,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"2B",PLACEHOLDER,,,,,,,,
2429745,CI DirectBlue15,C.I. Direct Blue 15,,,,,,,,,,,PLACEHOLDER,T,A-II,Y,AB2588_CHEM_2022,,Y,,,PLACEHOLDER,,,,PLACEHOLDER,,,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"2B",PLACEHOLDER,,,,,,,,
84866,"14NaphAmnSulfAc","1,4-Naphthylamine sulfonic acid",,,,,,,,,,,PLACEHOLDER,T,A-II,Y,AB2588_CHEM_2022,,N,,,PLACEHOLDER,,,,PLACEHOLDER,,,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
646297,Stearate,Stearate,,,,,,,,,,,PLACEHOLDER,T,A-II,Y,AB2588_CHEM_2022,,N,,,PLACEHOLDER,,,,PLACEHOLDER,,,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
1335882,TetClNapthalene,Tetrachloronapthalene,,,,,,,,,,,PLACEHOLDER,T,A-II,Y,AB2588_CHEM_2022,,N,,,PLACEHOLDER,,,,PLACEHOLDER,,,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
75387,VinylideneFluor,Vinylidene fluoride,,,,,,,,,,,PLACEHOLDER,T,A-II,Y,AB2588_CHEM_2022,,N,,,PLACEHOLDER,,,,PLACEHOLDER,,,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,"3",PLACEHOLDER,,,,,,,,
154229182,AbiraternAcetat,Abiraterone acetate,,,,,,,,,,,PLACEHOLDER,T,A-III,Y,AB2588_CHEM_2022,,N,,,PLACEHOLDER,,,,PLACEHOLDER,,,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,P65_DART,,PLACEHOLDER,,,,,,,,
59665,Acetazolamide,Acetazolamide   ,,,,,,,,,,,PLACEHOLDER,T,A-III,Y,AB2588_CHEM_2022,,N,,,PLACEHOLDER,,,,PLACEHOLDER,,,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,P65_DART,,PLACEHOLDER,,,,,,,,
665667,Amantadine HCl,Amantadine hydrochloride,,,,,,,,,,,PLACEHOLDER,T,A-III,Y,AB2588_CHEM_2022,,N,,,PLACEHOLDER,,,,PLACEHOLDER,,,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,P65_DART,,PLACEHOLDER,,,,,,,,
104837372,"2,4-DCholinSlt ","2,4-Dichlorophenoxyacetic acid choline salt ",,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,50,,PLACEHOLDER,,TAC,,PLACEHOLDER,"Dichlorophenoxyacetic acid 2,4 choline salt ",Dichlorophenoxyacetic acid and its salts and esters,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"2B",PLACEHOLDER,,,,,,,,
142990427,"2HyPrHyETBrPhth","2-Hydroxypropyl 2-(2-hydroxyethyl)ethyl tetrabromophthalate",,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,100,D,PLACEHOLDER,,,,PLACEHOLDER,BrominatedClFlm: Hydrxypropyl hydrxyeth)ethylTetrabromophthalate 2 2 (alt CAS 3),Brominated and Chlorinated Organic Compounds used as Flame Retardants,Brominated and Chlorinated Organic Compounds used as Flame Retardants,Flame Retardants,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
126022454,PFDoSulfnt Na,"Perfluoro-1-dodecanesulfonate, Na Slt {PFDoS}",,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,100,,PLACEHOLDER,,,,PLACEHOLDER,"PFAS: PF0114: Perfluoro-1-dodecanesulfonate, sodium salt {PFDoS}",PFAS,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
50442,Niridazole,"6-Mercaptopurine",,,,,,,,,,"1-(5-Nitro-2-thiazolyl)-2-imidazolidinone",PLACEHOLDER,T,A-III,Y,AB2588_CHEM_2022,,Y,,,PLACEHOLDER,,,,PLACEHOLDER,,,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
2179591,AllylPrpDisulfd,Allyl propyl disulfide,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Allyl propyl disulfide,Allyl propyl disulfide,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
12125029,Ammon Chloride,Ammonium chloride,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Ammonium chloride,Ammonium chloride,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
90640816,"AnthrcOil,Pste","Anthracene oil, anthracene paste",,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Anthracene oil anthracene paste,"Anthracene oil, anthracene paste",,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
91995152,AnthrcOilPsteFr,"Anthracene oil, anthracene paste, anthracene fraction",,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Anthracene oil anthracene paste anthracene fraction,"Anthracene oil, anthracene paste, anthracene fraction",,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
91995174,AnthrcOilPsteLt,"Anthracene oil, anthracene paste, distillation lights",,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Anthracene oil anthracene paste distillation lights,"Anthracene oil, anthracene paste, distillation lights",,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
7778394,Arsenic acid,Arsenic acid,0.0033,12,1.5,0.2,0.015,0.0000035,0.015,False,0.5278,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,0.01,,PLACEHOLDER,,,,PLACEHOLDER,Arsenic compounds (inorganic) zzz Arsenic acid,Arsenic and compounds (inorganic),,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,P65_DART,"1",PLACEHOLDER,"2022-08-31",20,0.06,100000000,Arsenic,False,False,False
1303282,ArsencPentoxide,Arsenic pentoxide ,0.0033,12,1.5,0.2,0.015,0.0000035,0.015,False,0.6519,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,0.01,,PLACEHOLDER,,,,PLACEHOLDER,Arsenic compounds (inorganic) zzz Arsenic pentoxide,Arsenic and compounds (inorganic),,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,P65_DART,"1",PLACEHOLDER,"2022-08-31",20,0.06,100000000,Arsenic,False,False,False
1327533,ArsencTrioxide ,Arsenic trioxide ,0.0033,12,1.5,0.2,0.015,0.0000035,0.015,False,0.7574,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,0.01,,PLACEHOLDER,,,,PLACEHOLDER,Arsenic compounds (inorganic) zzz Arsenic trioxide,Arsenic and compounds (inorganic),,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,P65_DART,"1",PLACEHOLDER,"2022-08-31",20,0.06,100000000,Arsenic,False,False,False
1305788,Calcium oxide,Calcium oxide,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Calcium oxide,Calcium oxide,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
308068566,"Cnanot,NoMWCNT7","Carbon nanotubes, multiwalled, other than MWCNT-7",,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,50,,PLACEHOLDER,,,,PLACEHOLDER,"Carbon nanotubes, multiwalled, other than MWCNT-7","Carbon nanotubes, multiwalled, other than MWCNT-7",Carbon nanotubes,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"2B",PLACEHOLDER,,,,,,,,
7440451,CeriumAndCmpds,Cerium and compounds,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Cerium and compounds,Cerium and compounds,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
7790912,ChlornTriFluord,Chlorine trifluoride,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,0.05,,PLACEHOLDER,,,,PLACEHOLDER,Chlorine trifluoride,Chlorine trifluoride,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
7727437,Barium sulfate,Barium sulfate,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,1,,PLACEHOLDER,,TAC,,PLACEHOLDER,Barium and compounds zz Barium sulfate,Barium and compounds,Barium,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
741582,Bensulfide ,Bensulfide ,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Bensulfide ,Bensulfide ,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
2498660,Benz[a]AnthDion,"Benz[a]anthracene-7,12-dione",,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,0.5,,PLACEHOLDER,,,,PLACEHOLDER,"Benzanthracenedione a 7,12 ","Benz[a]anthracene-7,12-dione",PAH Deriv/Related,POM,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
108985,Benzenethiol,Benzenethiol,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Benzenethiol,Benzenethiol,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
100470,Benzonitrile,Benzonitrile,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Benzonitrile,Benzonitrile,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
131577,BP3,Benzophenone-3 {BP3} {Oxybenzone},,,,,,,,,,Oxybenzone,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Benzophenone 3,Benzophenone-3,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
105113,pBenzoquinDioxm,p-Benzoquinone dioxime,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Benzoquinone dioxime p,p-Benzoquinone dioxime,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,"3",PLACEHOLDER,,,,,,,,
7787566,BeSulf(TetrHyd),Beryllium sulfate (tetrahydrate),0.0024,8.4,,,0.007,0.002,,False,0.0508,Beryllium sulfate (tetrahydrate),PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,0.001,,PLACEHOLDER,,,,PLACEHOLDER,Beryllium and compounds zz Beryllium sulfate tetrahydrate,Beryllium and compounds,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"1",PLACEHOLDER,"2022-08-31",37,0.03,100000000,Beryllium,False,False,False
1304569,Beryllium oxide,Beryllium oxide,0.0024,8.4,,,0.007,0.002,,False,0.36,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,0.001,,PLACEHOLDER,,,,PLACEHOLDER,Beryllium and compounds zz Beryllium oxide,Beryllium and compounds,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"1",PLACEHOLDER,"2022-08-31",37,0.03,100000000,Beryllium,False,False,False
39638329,Bis2ClIsoPrpEth,Bis(2-chloroisopropyl) ether,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,0.05,,PLACEHOLDER,,,,PLACEHOLDER,Bischloroisopropyl) ether (2-,Bis(2-chloroisopropyl) ether,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
2386905,Bis23EpxCyPnEth,"Bis(2,3-epoxycyclopentyl) ether ",,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,100,,PLACEHOLDER,,,,PLACEHOLDER,"Bisepoxycyclopentyl) ether (2,3-","Bis(2,3-epoxycyclopentyl) ether ",,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,"3",PLACEHOLDER,,,,,,,,
77407,Bisphenol B,Bisphenol B {BPB},,,,,,,,,,BPB,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Bisphenol B,Bisphenol B,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
2095036,BisphenlFDiGlyE,Bisphenol F diglycidyl ether {BFDGE},,,,,,,,,,BFDGE,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Bisphenol F diglycidyl ether,Bisphenol F diglycidyl ether,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
56359,BisTriButlTinOx,Bis(tributyltin) oxide {TBTO},,,,,,,,,,TBTO,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,5,,PLACEHOLDER,,,,PLACEHOLDER,Bistributyltin) oxide,Bis(tributyltin) oxide,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
10294345,BoronTrichlorid,Boron trichloride,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Boron trichloride,Boron trichloride,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
51936551,HxClCyPnDBrCyOc,Hexachlorocyclopentadienyl-dibromocyclooctane ,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,100,,PLACEHOLDER,,,,PLACEHOLDER,BrominatedClFlm: Hexachlorocyclopentadienyldibromocyclooctane ,Brominated and Chlorinated Organic Compounds used as Flame Retardants,Brominated and Chlorinated Organic Compounds used as Flame Retardants,Flame Retardants,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
203210699,"2HyPrHyETBrPhth","2-Hydroxypropyl 2-(2-hydroxyethyl)ethyl tetrabromophthalate",,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,100,D,PLACEHOLDER,,,,PLACEHOLDER,BrominatedClFlm: Hydrxypropyl hydrxyeth)ethylTetrabromophthalate 2 2 (alt CAS 1),Brominated and Chlorinated Organic Compounds used as Flame Retardants,Brominated and Chlorinated Organic Compounds used as Flame Retardants,Flame Retardants,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
155613937,OctBrTriMePhInd,Octabromotrimethylphenylindane {OBIND},,,,,,,,,,OBIND,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,100,,PLACEHOLDER,,,,PLACEHOLDER,BrominatedClFlm: Octabromotrimethylphenylindane,Brominated and Chlorinated Organic Compounds used as Flame Retardants,Brominated and Chlorinated Organic Compounds used as Flame Retardants,Flame Retardants,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
87832,PentBrTolu:PBT,Pentabromotoluene {PBT},,,,,,,,,,PBT,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,100,,PLACEHOLDER,,,,PLACEHOLDER,BrominatedClFlm: Pentabromotoluene,Brominated and Chlorinated Organic Compounds used as Flame Retardants,Brominated and Chlorinated Organic Compounds used as Flame Retardants,Flame Retardants,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
42757551,"11SulfnyBisBrPB","1,1'-Sulfonylbis[3,5-dibromo-4-(2,3- dibromopropoxy) benzene]",,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,100,,PLACEHOLDER,,,,PLACEHOLDER,"BrominatedClFlm: Sulfonylbisdibromodibromopropoxy) benzene] 1,1' [3,5 -4 (2,3",Brominated and Chlorinated Organic Compounds used as Flame Retardants,Brominated and Chlorinated Organic Compounds used as Flame Retardants,Flame Retardants,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
21850442,TBrBPA-DBPE,"Tetrabromobisphenol A bis(2,3-dibromopropyl) ether {TBBPA-DBPE}",,,,,,,,,,TBBPA-DBPE,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,100,,PLACEHOLDER,,,,PLACEHOLDER,"BrominatedClFlm: Tetrabromobisphenol A bisdibromopropyl) ether (2,3-",Brominated and Chlorinated Organic Compounds used as Flame Retardants,Brominated and Chlorinated Organic Compounds used as Flame Retardants,Flame Retardants,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
4162452,TBrBPA-BisHyEE ,Tetrabromobisphenol A bis(2-hydroxyethyl) ether ,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,100,,PLACEHOLDER,,,,PLACEHOLDER,BrominatedClFlm: Tetrabromobisphenol A bishydroxyethyl) ether (2-,Brominated and Chlorinated Organic Compounds used as Flame Retardants,Brominated and Chlorinated Organic Compounds used as Flame Retardants,Flame Retardants,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
37769316,TBrBPA-DiAlylE ,Tetrabromobisphenol A diallyl ether,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,100,D,PLACEHOLDER,,,,PLACEHOLDER,BrominatedClFlm: Tetrabromobisphenol A diallyl ether (alt CAS),Brominated and Chlorinated Organic Compounds used as Flame Retardants,Brominated and Chlorinated Organic Compounds used as Flame Retardants,Flame Retardants,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
77098078,TBrPhthAcidEstr,"Tetrabromophthalic acid, mixed esters ",,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,100,,PLACEHOLDER,,,,PLACEHOLDER,"BrominatedClFlm: Tetrabromophthalic acid, mixed esters ",Brominated and Chlorinated Organic Compounds used as Flame Retardants,Brominated and Chlorinated Organic Compounds used as Flame Retardants,Flame Retardants,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
36483575,TriBrNeoPentAlc,Tribromoneopentylalcohol,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,100,,PLACEHOLDER,,,,PLACEHOLDER,BrominatedClFlm: Tribromoneopentylalcohol,Brominated and Chlorinated Organic Compounds used as Flame Retardants,Brominated and Chlorinated Organic Compounds used as Flame Retardants,Flame Retardants,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
